,text,label
2818,"@GrassrootsSpeak This sounds like a brilliant idea!!!!  We need someone to take this and run...lawyers. bet, millions of people would kick in a few bucks.  Brilliant.   #TrumpIsATraitor   #TrumpCrimeFamilyMustGo",1
2820,"Now mamata didi cancels her meeting with the striking doctors. Shows het immaturity. She dreams of becoming the leader of India, but she is no statesman. She had egoistical mind, acts childish and behaves as a tyrant.  #DoctorsFightBack #DoctorsProtest",1
2824,"You are worried about Jahil?  They wanted to remove police for 15 minutes to wipe out Hindus.  I am saying let's do it, we will see who gets wiped out. #gandinaaliabuse",1
2826,#GandiNaaliAbuse This unknown Congi leader @adhirrcinc is a cheap charlie who should be kicked out of the Lok Sakha for calling our PM in that gutter language. Wonder how people elect this kind of low thinking person as their Rep.,1
2827,#GandiNaaliAbuse Congress has taken Indian polity to a new low. Its shameful that this party has such irresponsible leaders who hardly respects the democratic institutions.,1
2828,#GandiNaaliAbuse \nAsim Bhamla within minutes found an excuse for calling Modiji as Gandi Naali ka Kida when he dared to say he don't know Hindi ? To what an extent these Guns will continue their Fancy Dress in the name of Politician in the Temple of Democracy ?,1
2829,The damning allegations against @realDonaldTrump that he sexually assaulted women could jeopardized his re-election campaign. Im no stranger to accountability but #TrumpTheRapist has crossed the line on #SexualMisconduct and its going to stop ! \n\n#TrumpisARapist #DonTheCon,1
2830,"#GandiNaaliAbuse this shows the mindset, even after such drubbing, it's unfortunate that they haven't learnt any lesson. 2024 again Modi, Parliament Speaker has got right to dismiss this man r suspend at least 4 two sessions. (Up to winter session)",1
2832,#GandiNaaliAbuse Waris live in India like a Indian human and not hide behind that Muslim garb. Do your people want to insult the highest political institutions of India because you are Muslims and then cry foul. Shut up you non identical stupid.,1
2833,#GandiNaaliAbuse One cannot expect  a decent civilised behaviour from a degenerated and decomposed and abusive political existence of Congress Party which is in its threshold of extinction.,1
2835,#GandiNaaliAbuse Abusing elected PM is nothing less than abusing entire Indians. These MPs should be debarred from parliament,1
2836,Another Sham of a debate where the barking ones out number the other side!! Senseless debate as ususl!! This show is becoming a comedy!!#GandiNaaliAbuse,1
2837,"#GandiNaaliAbuse  Another Congressmen Adhir R Choudhary  in race to influence Gandhi family by Abusing Modi , Its well known fact Sonia Gandhis Hate for PM Modi & Amit Shah, which has developed into Congress Culture, its still not in corrective mode but  self destructive",1
2839,Mollas are khokla desh bhakts #GandiNaaliAbuse,1
2840,"Oh, do fuck off! What have you done for the last 9 years other than trash the UK economy (then dress it up as some kind of success story), drain the NHS, education and Local Authorities of resources, and line the pockets of your wealthy friends? \nYour whole party is a disgrace!",1
2841,#GandiNaaliAbuse. Aise sansad ki sadasyata khatam kar denge chaiye taki Sab Ko sabak mil jaaye Congress har ke baad pagal ho gayi hai,1
2842,"They don't have to go to the camps.\n\nThey are volunteering when they choose to illegally enter.\n\nI know I am right, Border patrol doesn't abduct people from other countries.\n\nIf walls didn't work, there wouldn't be so many working right now & you wouldn't care if they were built.",1
2843,Race of abusing PM NaMo will accelerate to appease muslims.Listen to Pathan pushing his party as only for muslims & owasis as new Jinnah.All are disturbe due to 3talak bill as it is not a sharia law.#GandiNaaliAbuse,1
2844,"#GandiNaaliInsult #GandiNaaliAbuse @sambitswaraj @ARanganathan72 @ArnabGoswamiRtv The ppl who have dirtied Ma Ganga over d years deliberately r today abusing @narendramodi just coz he has taken it upon himself 2 clean up d mess. @INCIndia, how long your neech behavior? Get real",1
2845,#GandiNaaliAbuse -  Abuse is the last resort of scoundrels and in this case - electorally defeated scoundrels.,1
2847,"We got the approval from the doctor, so our Wembley concert with Jungkookie is a go! He announced, making everyone, even Jimin, gasp. \n\nHe was allowed to go?! Taehyung exclaimed, jumping up and down.\n\nMhm. Yoongi nods. He\'s coming with us.\n\nFUCK YES. Namjoon yelled",1
2849,"Toddlers can just walk out the door of detention camps and be free, but Republicans cant tear themselves away from Trump? ",1
2850,"@realDonaldTrump enough is enough. Stop taking in asylum seakers in southern border. Repel them. Do not release them or detain them. Put some damn troops with guns down there and tell them nobody passes. Also, why the hell haven't you sent an atty from the DOJ to supreme court.. ",1
2851,Congress will never learn. If the commander is like that what expect from the soldiers #GandiNaaliAbuse  rahul gandhi is destroying parliament dignity.,1
2852,"@PhilipRucker We've seen the first ladies tits more the @realDonaldTrump has told the truth. Which, yeah isn't hard to do when #TraitorTrump can't tell what's true af this point. #TrumpDerangementSyndrome #TrumpIsATraitor #TrumpsAnInternationalDisgrace #TrumpIsUnhinged",1
2856,"#GandiNaaliAbuse I feel Cong people are bent upon finishing their party. Why they don't understand that by abusing Modi, they loose public sympathy and votes.",1
2857,"#GandiNaaliAbuse | One of the most violently bigoted and abusive party people hail from your Party, I can rattle out examples after examples: Anand Ranganathan, Scientist & Author\n",1
2858,Cant believe I once thought @NicolasSarkozy and @berlusconi were the most useless politicians of all time.,1
2859,"A PM is the king of the nation. In olden days if any person equivalent to an MP would have uttered the same abuse thrown at Modi today in king's durbar , his head would have rolled down on the ground. The word uttered is to that proportion. Pack and leave India.\n#GandiNaaliAbuse",1
2860,fuck off imagine being 15 years old and thinking you know better than a literal doctor shut up pic.twitter.com/PWBOWX3oN8,1
2861,I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.,1
2862,i told my doctor i cant sleep and he said have sex ???? come over and fuck me yourself you coward,1
2863,#GandiNaaliAbuse \nThere must be Stringent Punishment for these kind of Gandi Naale ke MPs & the Movement he uttered those words he was supposed to be suspended for life time from participating in any of the Elections in future apart from facing procecution.,1
2864,#GandiNaaliAbuse Nation is not going to tolerate the insult of the PM.,1
2866,By using #GandiNaaliAbuse Congress has scooped to Naali level,1
2869,#GandiNaaliAbuse Are these the one that we elected for their LEADERSHIP QUALITIES OR GOONDA like traits.,1
2872,"....Irans very ignorant and insulting statement, put out today, only shows that they do not understand reality. Any attack by Iran on anything American will be met with great and overwhelming force. In some areas, overwhelming will mean obliteration. No more John Kerry & Obama!",1
2873,"GN Azad, in RS: I request you to keep the New India to yourself & give us our Old India where there was love, culture. Hindus used to feel the pain when Muslims & Dalits used to get hurt. When something used to get into eyes of Hindus, Muslims & Dalits used to shed tears for them",1
2875,"#GandiNaaliAbuse congress, AIMIM and all the Muslim leaders have still not understood the verdict of this country. Hell bent on hitting the last nail in the cofin. By doing all these they are making Modi even stronger and one day all these shit party and  people will be history.",1
2878,"#GandiNaaliAbuse Arnob, u r doing a great job to showcase some of the very genuine bastards in your prime show,",1
2880,"#GandiNaaliAbuse  Abhi Ranjan Choudhari ,calls Narendra Modi, as Gandi Naali . These People are frustrated after Modi is elected second time. Indians are happy &proud of Bharatiya Janata Party &Narendra Modi. We can easily tell truth about Congress traitors. No dignity for Rahul.",1
2881,"Omg, you are the WORST PERSON EVER IN AMERICAS WHITEHOUSE EVER!",1
2882,#GandiNaaliAbuse  these stinking A$$h[ display their frustration as modiji makes his way towards 2024.. people of India are watching,1
2884,"Those responsible for these issues must be prosecuted, including tRump, Pence, McConnell, and all others! Lock the Up with overcrowding, filthy, lice infected, no food water, heat, personal items, and bedding, etc. ",1
2886,How many more abuses and apologies ???? Action needs to be taken against such people #GandiNaaliAbuse,1
2887,"#GandiNaaliAbuse By abusing the people elected PM, the opposition has insulted the people of this country.\n#GandiNaaliInsult",1
2893,@realDonaldTrump Trump literally begging Iran to come to table b/c military isnt backing him - he is lying to Amer ppl again. No allies backing trump Not only has Xi on his side for tarrifs but Iran too  Stupid to think going to happen &  will give trump biggest loss of his life,1
2894,#GandiNaaliAbuse - Adhir Choudhry should know that canal in Bengali is 'kaandor' and naali is 'noddoma' in Birbhum Bengali. Stop fooling people.,1
2895,@RepublicTVLive Adheer Chowdhuri jo kahan wo unko nehi kahena chahiye but 183 children died hone ke baad bhi BJP Mangal Panday ki against koi action kiun nehi liya??!!#GandiNaaliAbuse,1
2899,As a Muslim;\n\nMy food is my Business\nMy Dress is my Business \nMy Faith is my Business \nMy Marriage is my Business \nMy Prayer is my Business\n\nI don't POKE in your Business. So don't POKE in my Business. Thank you!,1
2900,"#StopParliamentAbuse \n#GandiNaaliAbuse \nOnce again Congress goon MP Adhir Ranjan Chaudhary has insulted PM Modi.\n\nEven after losing 2014 & 2019 Elections, Congress has not learnt from thr mistakes.\n\n#CongGandiNaaliInsult",1
2901,The world doesn't gave saved by Trump. It gets saved when we remove our support for the Gov. \n#qanon,1
2902,"Trump names new chief White House liar, dissembler and cover-upper. ",1
2904,"@adhirrcinc If you & ur other congressi brothers & sisters dont know how 2 spk in Hindi then spk in the language u know,there r translators there.\nFact is all of u r insulting PM @narendramodi ji on instructions of Gandhis to please them. Shameful! \n#GandiNaaliAbuse @republic",1
2905,Mr @adhirrcinc u have made a big mistake by calling the Prime Minister of India #Gandinali. People of India will not Forgive you.\nShame on you !!\n#CongGandiNaaliInsult \n#GandiNaaliAbuse,1
2906,"#GandiNaaliAbuse GanDI title suits this GanDHI dynasty of self glorifying worthless Desh Drohi Looters. What is Italian Dalal Sonia Half baked Indian Rahul, Indira is Ganga of BLOOD the blood Sucking Vamp of Emergency. Rajiv was a true Mass Murderer blood Sucker of 1984.",1
2907,"Highly shameful, for everything, and for all wrong doings still there are idiots coming to debate still maintaining their stand. Are you really humans. I won't be  surprised to know that you will be Cannibals. \n#GandiNaaliAbuse",1
2910,"#GandiNaaliAbuse.The way Congress received drubbing in recently concluded hustings ,Congimen are unable to digest this and they are now resorted to use of abuses and gaali galoch against PM Modi non other than  opp. Leader Adhir Ranjan Choudhari which shows how mean they are.",1
2911,@RepublicTVLive Arnab BJP ko itna support mat karo!!jo Party tumhare channel ko Banned karne ki baat kiya tha!!Sambit Patra when 183 children died in Bihar then what were you doing?!#GandiNaaliAbuse,1
2912,#GandiNaaliAbuse Crazy politics of Cong has vanished its element of cultural ethics.,1
2914,"#GandiNaaliAbuse | I don't think anyone will sympathise with the comment he has made, every time Congress has made these statements, BJP has been at an advantage: Asif Bhamla, Political Commentator & President- Bhamla Foundation ",1
2916,#GandiNaaliAbuse hey you supporters of Gandi Naali abuser say that person does not know Hindi. Was he intending to speak in Italian language which is not a language in Indian Parliament. The same abuse should apply to those who shower it.,1
2917,"Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.",1
2918,"The Terrorist , Waris Pathan is batting well with Abuse, verbal Terrorism at @republic #GandiNaaliAbuse",1
2919,"If you think people will vote for you after using such filthy language for the PM,you are highly mistaken #GandiNaaliAbuse",1
2920,children are dying in bihar but who cares Yoga and Mp dinner is Important,1
2922,How will he defend us from him....resign,1
2925,Congress should not forget that Modi is the Pm of India and he Definitely deserves respect. Congress should immediately apologize for this low standard comment.#Congress #GandiNaaliAbuse #GandiNaaliInsult #BJP,1
2926,"#GandiNaaliAbuse ASHAMED to see these unscrupulous, uncouth, illiterate, selfish politicians ABUSE every INDIAN by reflecting POORLY on the elected PM of the Largest Democracy",1
2939,@ICC @SushantBSinha @imVkohli @icc and you also only saw Dhoni’s gloves and not his respect for the game. Shame on you #DhoniKeepsTheGlove,1
2966,Don’t feel sorry for this woman. #racist #complicit #fucktrump https://t.co/9xkX9EOJEN,1
2969,Oh look....    #WheresBoris   #BorisJohnsonShouldNotBePM https://t.co/d032PBnY3i,1
2970,@DevinCow @davidmweissman @KimEGoldman Followed @KimEGoldman and blocked #murderer,1
2975,"Boris Johnson negotiations with EU, will go will, he just won't turn up. #C4debate #eu #Brexit #borisjohnson #BorisJohnsonShouldNotBePM",1
2988,@HillaryClinton 😂😂😂 You will never be #President. #PresidentialFailure #Benghazi #NeverForget #WorstSecretaryOfStateInUSHistory #Murderer #Ambassadors,1
2990,#PakMoksAbhi in a as in d build up to d #IndvsPak match on 16th. We take strong objection to it @KirenRijiju pls do something don't expect anything from @BCCI we saw d #DhoniKeepsTheGlove issue left us red-faced,1
